Sample File,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
S&P 500,,,,,,,IBM,,,,,,,GOOGL,,,,,,,CSCO,,,,,,,ADM,,,,,,,NKE,,,,,
Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume,,Date,Open,High,Low,Close,Volume
2004-06-18,1132.050049,1138.959961,1129.829956,1135.02002,1500600000,,2004-06-18,90.199997,90.800003,89.900002,90.059998,6470800,,,,,,,,,2004-06-18,90.199997,90.800003,89.900002,70.078498,6470800,,2004-06-18,16.049999,16.49,16.049999,12.610164,3457300,,2004-06-18,71.550003,72.25,71.519997,7.637228,6189600
2004-06-17,1133.560059,1133.560059,1126.890015,1132.050049,1296700000,,2004-06-17,90.5,90.559998,90.07,90.440002,4180200,,,,,,,,,2004-06-17,90.5,90.559998,90.07,70.374192,4180200,,2004-06-17,16.5,16.5,16.08,12.555942,5398800,,2004-06-17,71.769997,72.410004,71.400002,7.656422,7485600
2004-06-16,1132.01001,1135.280029,1130.550049,1133.560059,1168400000,,2004-06-16,90.25,90.93,90.089996,90.379997,3145700,,,,,,,,,2004-06-16,90.25,90.93,90.089996,70.3275,3145700,,2004-06-16,16.700001,16.709999,16.379999,12.788317,2060200,,2004-06-16,71.900002,72.040001,71.360001,7.669218,4156800
2004-06-15,1125.290039,1137.359985,1125.290039,1132.01001,1345900000,,2004-06-15,90.489998,91.209999,90.230003,90.540001,4508300,,,,,,,,,2004-06-15,90.489998,91.209999,90.230003,70.452004,4508300,,2004-06-15,16.85,16.950001,16.620001,12.935488,2228300,,2004-06-15,71.480003,73.040001,71.440002,7.643625,9236000
2004-06-14,1136.469971,1136.469971,1122.160034,1125.290039,1179400000,,2004-06-14,90.050003,90.580002,89.620003,90.07,4121400,,,,,,,,,2004-06-14,90.050003,90.580002,89.620003,70.086281,4121400,,2004-06-14,16.75,16.790001,16.49,12.896758,2790200,,2004-06-14,71,71.230003,70.760002,7.59564,4993600
2004-06-10,1131.329956,1136.469971,1131.329956,1136.469971,1160600000,,2004-06-10,90.230003,90.75,89.889999,90.459999,3468700,,,,,,,,,2004-06-10,90.230003,90.75,89.889999,70.389752,3468700,,2004-06-10,17.02,17.040001,16.77,13.012944,1968700,,2004-06-10,70.550003,71.75,70.470001,7.597772,9232800
2004-06-09,1142.180054,1142.180054,1131.170044,1131.329956,1276800000,,2004-06-09,89.900002,90.550003,89.809998,90.089996,5233400,,,,,,,,,2004-06-09,89.900002,90.550003,89.809998,70.101841,5233400,,2004-06-09,16.889999,17.129999,16.85,13.198845,1780200,,2004-06-09,70.480003,70.550003,70.110001,7.507132,7371200
2004-06-08,1140.420044,1142.180054,1135.449951,1142.180054,1190300000,,2004-06-08,88.639999,90.5,88.400002,90.040001,5400300,,,,,,,,,2004-06-08,88.639999,90.5,88.400002,70.062938,5400300,,2004-06-08,16.92,16.98,16.76,13.129133,2035700,,2004-06-08,70.260002,70.970001,70,7.505002,9711200
2004-06-07,1122.5,1140.540039,1122.5,1140.420044,1211800000,,2004-06-07,88.75,88.989998,88.010002,88.639999,4264500,,,,,,,,,2004-06-07,88.75,88.989998,88.010002,68.973553,4264500,,2004-06-07,17.02,17.040001,16.92,13.175607,1307000,,2004-06-07,69.440002,70.5,69.43,7.486899,9579200
2004-06-04,1116.640015,1129.170044,1116.640015,1122.5,1115300000,,2004-06-04,87.949997,88.489998,87.5,87.559998,3803400,,,,,,,,,2004-06-04,87.949997,88.489998,87.5,68.13317,3803400,,2004-06-04,16.809999,16.889999,16.780001,13.05942,1605500,,2004-06-04,70.400002,70.489998,69.279999,7.377221,9521600
2004-06-03,1124.98999,1125.310059,1116.569946,1116.640015,1232400000,,2004-06-03,87.849998,88.099998,87.349998,87.349998,3011500,,,,,,,,,2004-06-03,87.849998,88.099998,87.349998,67.969763,3011500,,2004-06-03,16.639999,16.870001,16.549999,12.943232,3018600,,2004-06-03,70.639999,70.639999,69.879997,7.475186,7546400
2004-06-02,1121.199951,1128.099976,1118.640015,1124.98999,1251700000,,2004-06-02,88.639999,88.639999,87.889999,87.980003,3912600,,,,,,,,,2004-06-02,88.639999,88.639999,87.889999,68.45999,3912600,,2004-06-02,16.6,16.690001,16.52,12.834791,1831400,,2004-06-02,71.050003,71.190002,70.25,7.522039,8231200
2004-06-01,1120.680054,1122.699951,1113.319946,1121.199951,1238000000,,2004-06-01,88,88.480003,87.300003,88.120003,4884300,,,,,,,,,2004-06-01,88,88.480003,87.300003,68.568928,4884300,,2004-06-01,16.629999,16.700001,16.51,12.889012,2607200,,2004-06-01,71.18,71.43,70.449997,7.563568,6380800
2004-05-28,1121.280029,1122.689941,1118.099976,1120.680054,1172600000,,2004-05-28,88.480003,88.849998,88.25,88.589996,3203800,,,,,,,,,2004-05-28,88.480003,88.849998,88.25,68.934644,3203800,,2004-05-28,16.700001,16.85,16.620001,12.881266,2901200,,2004-05-28,71.190002,71.440002,70.550003,7.576347,6405600
2004-05-27,1114.939941,1123.949951,1114.859985,1121.280029,1447500000,,2004-05-27,88.75,89.080002,87.980003,88.589996,4094600,,,,,,,,,2004-05-27,88.75,89.080002,87.980003,68.934644,4094600,,2004-05-27,16.73,16.85,15.82,12.974216,1279000,,2004-05-27,71.300003,71.900002,70.800003,7.553985,6818400
2004-05-26,1113.050049,1116.709961,1109.910034,1114.939941,1369400000,,2004-05-26,88.639999,88.849998,88.040001,88.349998,4308200,,,,,,,,,2004-05-26,88.639999,88.849998,88.040001,68.747894,4308200,,2004-05-26,16.440001,16.75,16.42,12.881266,1508000,,2004-05-26,70.419998,71.760002,70.050003,7.54866,9414400
2004-05-25,1095.410034,1113.800049,1090.73999,1113.050049,1545700000,,2004-05-25,86.75,88.919998,86.550003,88.699997,5358100,,,,,,,,,2004-05-25,86.75,88.919998,86.550003,69.020239,5358100,,2004-05-25,16.27,16.58,16.219999,12.726351,1694900,,2004-05-25,69.099998,70.660004,68.720001,7.523104,13948800
2004-05-24,1093.560059,1101.280029,1091.77002,1095.410034,1227500000,,2004-05-24,87.75,87.839996,86.550003,87.099998,3778100,,,,,,,,,2004-05-24,87.75,87.839996,86.550003,67.77523,3778100,,2004-05-24,16.469999,16.469999,16.190001,12.641146,1539300,,2004-05-24,67.699997,69.470001,67.650002,7.342081,14978400
2004-05-21,1089.189941,1099.640015,1089.189941,1093.560059,1258600000,,2004-05-21,87.589996,88.18,86.910004,87.129997,5130000,,,,,,,,,2004-05-21,87.589996,88.18,86.910004,67.798573,5130000,,2004-05-21,16.5,16.5,16.190001,12.656638,2031900,,2004-05-21,66.989998,67.5,66.800003,7.18555,13424000
2004-05-20,1088.680054,1092.619995,1085.430054,1089.189941,1211000000,,2004-05-20,87.059998,87.949997,87.050003,87.419998,4031500,,,,,,,,,2004-05-20,87.059998,87.949997,87.050003,68.024232,4031500,,2004-05-20,16.51,16.65,16.33,12.741843,1689100,,2004-05-20,66.540001,66.730003,65.830002,7.073741,7484000
2004-05-19,1091.48999,1105.930054,1088.48999,1088.680054,1548600000,,2004-05-19,87.400002,88.879997,86.5,87.050003,7431800,,,,,,,,,2004-05-19,87.400002,88.879997,86.5,67.736327,7431800,,2004-05-19,16.700001,16.83,16.52,12.819299,1607300,,2004-05-19,66.970001,67.57,66.470001,7.085455,9228800
2004-05-18,1084.099976,1094.099976,1084.099976,1091.48999,1353000000,,2004-05-18,86.080002,86.489998,86,86.059998,4401100,,,,,,,,,2004-05-18,86.080002,86.489998,86,66.965973,4401100,,2004-05-18,17.08,17.15,16.65,12.896758,3082400,,2004-05-18,66.209999,66.860001,66.139999,7.081195,13390400
2004-05-17,1095.699951,1095.699951,1079.359985,1084.099976,1430100000,,2004-05-17,85.300003,86.029999,85.150002,85.529999,5700000,,,,,,,,,2004-05-17,85.300003,86.029999,85.150002,66.553565,5700000,,2004-05-17,17,17.24,16.950001,13.167861,2587000,,2004-05-17,67.300003,67.300003,65.809998,7.033278,10924800
2004-05-14,1096.439941,1102.099976,1088.23999,1095.699951,1335900000,,2004-05-14,86.650002,87.349998,86.07,86.410004,5197800,,,,,,,,,2004-05-14,86.650002,87.349998,86.07,67.238324,5197800,,2004-05-14,16.85,17.219999,16.799999,13.222081,1484000,,2004-05-14,68.220001,68.5,67.25,7.207912,7753600
2004-05-13,1097.280029,1102.77002,1091.76001,1096.439941,1411100000,,2004-05-13,86.790001,87.410004,86.260002,87.190002,4708400,,,,,,,,,2004-05-13,86.790001,87.410004,86.260002,67.845265,4708400,,2004-05-13,17.15,17.15,16.780001,13.047801,2707800,,2004-05-13,68.080002,68.75,68.050003,7.256894,15292800
2004-05-12,1095.449951,1097.550049,1076.319946,1097.280029,1697600000,,2004-05-12,87.25,87.25,85.120003,86.809998,8445800,,,,,,,,,2004-05-12,87.25,87.25,85.120003,67.549572,8445800,,2004-05-12,17.25,17.25,16.940001,13.217453,3611300,,2004-05-12,68.199997,68.419998,66.709999,7.240921,13611200
2004-05-11,1087.119995,1095.689941,1087.119995,1095.449951,1533800000,,2004-05-11,87.199997,88.150002,86.82,87.129997,6575000,,,,,,,,,2004-05-11,87.199997,88.150002,86.82,67.798573,6575000,,2004-05-11,16.57,17.02,16.51,13.124916,2805300,,2004-05-11,67.199997,67.75,67.150002,7.191939,14385600
2004-05-10,1098.699951,1098.699951,1079.630005,1087.119995,1918400000,,2004-05-10,87.599998,88.099998,86.370003,86.879997,6692400,,,,,,,,,2004-05-10,87.599998,88.099998,86.370003,67.604041,6692400,,2004-05-10,17.15,17.280001,16.440001,12.72392,3878100,,2004-05-10,66.050003,66.790001,65.900002,7.070547,17345600
2004-05-07,1113.98999,1117.300049,1098.630005,1098.699951,1653600000,,2004-05-07,87.75,89.400002,87.620003,88.190002,5407400,,,,,,,,,2004-05-07,87.75,89.400002,87.620003,68.623397,5407400,,2004-05-07,17.129999,17.35,17.129999,13.217453,1922600,,2004-05-07,67.980003,68.550003,66.57,7.088649,18808000
2004-05-06,1121.530029,1121.530029,1106.300049,1113.98999,1509300000,,2004-05-06,88.099998,89.099998,87.589996,88.360001,4319100,,,,,,,,,2004-05-06,88.099998,89.099998,87.589996,68.755677,4319100,,2004-05-06,17.33,17.34,17.129999,13.317703,1463500,,2004-05-06,70.199997,70.199997,67.970001,7.278191,21284000
2004-05-05,1119.550049,1125.069946,1117.900024,1121.530029,1469000000,,2004-05-05,89.75,89.75,88.510002,88.959999,4402300,,,,,,,,,2004-05-05,89.75,89.75,88.510002,69.082491,4402300,,2004-05-05,17.370001,17.469999,17.280001,13.363971,1600300,,2004-05-05,70.400002,70.75,69.589996,7.533753,13635200
2004-05-04,1117.48999,1127.73999,1112.890015,1119.550049,1662100000,,2004-05-04,88.019997,89.739998,88,89,5451800,,,,,,,,,2004-05-04,88.019997,89.739998,88,69.113554,5451800,,2004-05-04,17.459999,17.51,17.290001,13.387106,3055700,,2004-05-04,70.699997,70.970001,70.25,7.501807,12489600
2004-05-03,1107.300049,1118.719971,1107.300049,1117.48999,1571600000,,2004-05-03,88.129997,88.519997,87.199997,88.019997,6070100,,,,,,,,,2004-05-03,88.129997,88.519997,87.199997,68.352526,6070100,,2004-05-03,17.67,17.9,17.290001,13.525913,3905900,,2004-05-03,71.779999,71.900002,70.690002,7.568893,15716000
2004-04-30,1113.890015,1119.26001,1107.22998,1107.300049,1634700000,,2004-04-30,89.010002,89.199997,88.010002,88.169998,5019500,,,,,,,,,2004-04-30,89.010002,89.199997,88.010002,68.469011,5019500,,2004-04-30,17.5,17.950001,17.02,13.541335,4943100,,2004-04-30,72.150002,72.889999,71.809998,7.661533,9295200
2004-04-29,1122.410034,1128.800049,1108.040039,1113.890015,1859000000,,2004-04-29,90.010002,90.260002,88.190002,89.080002,7763200,,,,,,,,,2004-04-29,90.010002,90.260002,88.190002,69.17568,7763200,,2004-04-29,17,17.139999,16.9,13.132628,2692600,,2004-04-29,73.620003,73.779999,71.309998,7.681766,20531200
2004-04-28,1138.109985,1138.109985,1121.699951,1122.410034,1855600000,,2004-04-28,90.300003,90.980003,90.209999,90.410004,4706000,,,,,,,,,2004-04-28,90.300003,90.980003,90.209999,70.208502,4706000,,2004-04-28,17.139999,17.23,16.799999,13.14034,2544300,,2004-04-28,74.279999,74.279999,73.370003,7.838297,7884000
2004-04-27,1135.530029,1146.560059,1135.530029,1138.109985,1518000000,,2004-04-27,90.650002,91.989998,90.559998,91.110001,4768000,,,,,,,,,2004-04-27,90.650002,91.989998,90.559998,70.75209,4768000,,2004-04-27,17.209999,17.42,17.120001,13.209742,2567500,,2004-04-27,73.550003,74.82,73.540001,7.927744,9455200
2004-04-26,1140.599976,1145.079956,1132.910034,1135.530029,1290600000,,2004-04-26,90.75,91.559998,90.349998,90.43,4533600,,,,,,,,,2004-04-26,90.75,91.559998,90.349998,70.224031,4533600,,2004-04-26,17.4,17.440001,17.17,13.240588,1680600,,2004-04-26,75.300003,75.470001,73.120003,7.830844,14578400
2004-04-23,1139.930054,1141.920044,1134.810059,1140.599976,1396100000,,2004-04-23,91,91.610001,90.360001,91.279999,5063200,,,,,,,,,2004-04-23,91,91.610001,90.360001,70.884103,5063200,,2004-04-23,17.200001,17.49,17.040001,13.417952,1753900,,2004-04-23,75.519997,75.519997,74.940002,8.004412,7835200
2004-04-22,1124.089966,1142.77002,1121.949951,1139.930054,1826700000,,2004-04-22,90.5,91.510002,89.699997,90.739998,7988000,,,,,,,,,2004-04-22,90.5,91.510002,89.699997,70.464761,7988000,,2004-04-22,16.82,17.280001,16.780001,13.2483,2347200,,2004-04-22,74.949997,76.120003,74.5,8.057654,9660000
2004-04-21,1118.150024,1125.719971,1116.030029,1124.089966,1738100000,,2004-04-21,91.150002,91.419998,90.690002,91.260002,4623400,,,,,,,,,2004-04-21,91.150002,91.419998,90.690002,70.868574,4623400,,2004-04-21,17,17.040001,16.83,13.032378,1633000,,2004-04-21,75.300003,76.050003,75.059998,8.034228,10742400
2004-04-20,1135.819946,1139.26001,1118.089966,1118.150024,1508500000,,2004-04-20,92,92.480003,90.650002,90.650002,4260200,,,,,,,,,2004-04-20,92,92.480003,90.650002,70.394874,4260200,,2004-04-20,17.049999,17.209999,16.959999,13.109493,1833500,,2004-04-20,76.5,77,75.75,8.066173,12067200
2004-04-19,1134.560059,1136.180054,1129.839966,1135.819946,1194900000,,2004-04-19,91.900002,92.300003,91.699997,91.940002,4159400,,,,,,,,,2004-04-19,91.900002,92.300003,91.699997,71.396633,4159400,,2004-04-19,16.75,17.110001,16.620001,13.155762,1714500,,2004-04-19,75.910004,76.5,75.800003,8.126869,7864800
2004-04-16,1128.839966,1136.800049,1126.900024,1134.609985,1487800000,,2004-04-16,92.300003,92.349998,91.040001,92.279999,11118000,,,,,,,,,2004-04-16,92.300003,92.349998,91.040001,71.66066,11118000,,2004-04-16,16.700001,16.860001,16.559999,12.893572,1620900,,2004-04-16,75.949997,76.019997,75.489998,8.083211,7409600
2004-04-15,1128.170044,1134.079956,1120.75,1128.839966,1568700000,,2004-04-15,93.800003,94.089996,93.059998,93.449997,6844200,,,,,,,,,2004-04-15,93.800003,94.089996,93.059998,72.56923,6844200,,2004-04-15,16.82,16.879999,16.540001,12.785611,1592800,,2004-04-15,75.809998,76.349998,75.300003,8.049136,6162400
2004-04-14,1129.439941,1132.52002,1122.150024,1128.170044,1547700000,,2004-04-14,92.099998,93.860001,92.099998,93.699997,5316300,,,,,,,,,2004-04-14,92.099998,93.860001,92.099998,72.763369,5316300,,2004-04-14,16.83,16.93,16.610001,12.970687,1625400,,2004-04-14,76,76.580002,75.339996,8.072562,9268000
2004-04-13,1145.199951,1147.780029,1127.699951,1129.439941,1423200000,,2004-04-13,93.790001,94.040001,92.5,93.040001,5013600,,,,,,,,,2004-04-13,93.790001,94.040001,92.5,72.250844,5013600,,2004-04-13,17.32,17.32,17.02,13.132628,1751900,,2004-04-13,78.559998,78.559998,75.889999,8.133258,9755200
2004-04-12,1139.319946,1147.290039,1139.319946,1145.199951,1102400000,,2004-04-12,93.5,94.360001,93.400002,93.739998,3112600,,,,,,,,,2004-04-12,93.5,94.360001,93.400002,72.794432,3112600,,2004-04-12,17.1,17.32,17.1,13.348548,1742400,,2004-04-12,76.900002,77.599998,76.900002,8.224835,4072000
2004-04-08,1140.530029,1148.969971,1134.52002,1139.319946,1199800000,,2004-04-08,94,94.389999,92.550003,93.120003,3868000,,,,,,,,,2004-04-08,94,94.389999,92.550003,72.31297,3868000,,2004-04-08,17.200001,17.299999,17.040001,13.171185,1467200,,2004-04-08,77,77.489998,76.529999,8.174787,9340000
2004-04-07,1148.160034,1148.160034,1138.410034,1140.530029,1458800000,,2004-04-07,93.370003,93.580002,92.510002,93.080002,4537300,,,,,,,,,2004-04-07,93.370003,93.580002,92.510002,72.281907,4537300,,2004-04-07,17.25,17.290001,17.08,13.256011,2157500,,2004-04-07,77.220001,77.290001,76.410004,8.172658,8756000
2004-04-06,1150.569946,1150.569946,1143.300049,1148.160034,1397700000,,2004-04-06,93.599998,93.790001,93.019997,93.699997,3860100,,,,,,,,,2004-04-06,93.599998,93.790001,93.019997,72.763369,3860100,,2004-04-06,17.290001,17.309999,17.209999,13.30228,2405500,,2004-04-06,77.699997,77.889999,77.019997,8.240807,9027200
2004-04-05,1141.810059,1150.569946,1141.640015,1150.569946,1413700000,,2004-04-05,93.949997,94.370003,93.510002,94.18,3936000,,,,,,,,,2004-04-05,93.949997,94.370003,93.510002,73.136119,3936000,,2004-04-05,17.07,17.309999,17.030001,13.333126,2121500,,2004-04-05,76.599998,78.080002,76.599998,8.314282,7272800
2004-04-02,1132.170044,1144.810059,1132.170044,1141.810059,1629200000,,2004-04-02,93.550003,94.550003,93.330002,94.199997,5894500,,,,,,,,,2004-04-02,93.550003,94.550003,93.330002,73.151647,5894500,,2004-04-02,16.950001,17.08,16.73,13.14805,1783700,,2004-04-02,76.849998,77.360001,76.040001,8.160944,7337600
2004-04-01,1126.209961,1135.670044,1126.199951,1132.170044,1560700000,,2004-04-01,91.669998,92.68,91.620003,92.370003,4246900,,,,,,,,,2004-04-01,91.669998,92.68,91.620003,71.730553,4246900,,2004-04-01,16.790001,17.1,16.790001,12.98611,2992800,,2004-04-01,77.82,77.82,76.099998,8.134323,12058400
2004-03-31,1127,1130.829956,1121.459961,1126.209961,1560700000,,2004-03-31,92.07,92.239998,91.510002,91.839996,4613500,,,,,,,,,2004-03-31,92.07,92.239998,91.510002,71.318973,4613500,,2004-03-31,16.950001,16.99,16.639999,13.009245,2139500,,2004-03-31,76.669998,78.089996,76.449997,8.29192,14523200
2004-03-30,1122.469971,1127.599976,1119.660034,1127,1332400000,,2004-03-30,92.669998,92.669998,91.349998,92.32,5415700,,,,,,,,,2004-03-30,92.669998,92.669998,91.349998,71.691723,5415700,,2004-03-30,17.08,17.09,16.93,13.09407,1724000,,2004-03-30,76.150002,76.989998,75.959999,8.180111,6111200
2004-03-29,1108.060059,1124.369995,1108.060059,1122.469971,1405500000,,2004-03-29,92.989998,93.610001,92.18,92.68,4876300,,,,,,,,,2004-03-29,92.989998,93.610001,92.18,71.971284,4876300,,2004-03-29,16.889999,17.190001,16.889999,13.186608,2826300,,2004-03-29,76.5,76.989998,76.349998,8.156685,13025600
2004-03-26,1109.189941,1115.27002,1106.130005,1108.060059,1319100000,,2004-03-26,92.389999,93.25,92.160004,92.769997,4397700,,,,,,,,,2004-03-26,92.389999,93.25,92.160004,72.041171,4397700,,2004-03-26,16.469999,16.809999,16.4,12.862726,1697100,,2004-03-26,76.449997,76.980003,76,8.119415,7210400
2004-03-25,1091.329956,1110.380005,1091.329956,1109.189941,1471700000,,2004-03-25,92.150002,92.629997,91.449997,92.389999,5585800,,,,,,,,,2004-03-25,92.150002,92.629997,91.449997,71.746081,5585800,,2004-03-25,16.299999,16.540001,16.299999,12.685363,1602300,,2004-03-25,76.599998,76.839996,76.010002,8.143907,9320000
2004-03-24,1093.949951,1098.319946,1087.160034,1091.329956,1527800000,,2004-03-24,91.57,92.489998,91.040001,91.769997,6210400,,,,,,,,,2004-03-24,91.57,92.489998,91.040001,71.264614,6210400,,2004-03-24,16.219999,16.360001,16.07,12.531133,1620600,,2004-03-24,76,76.900002,75.870003,8.156685,8612000
2004-03-23,1095.400024,1101.52002,1091.569946,1093.949951,1458200000,,2004-03-23,91.599998,92.160004,90.68,91.32,5065300,,,,,,,,,2004-03-23,91.599998,92.160004,90.68,70.915166,5065300,,2004-03-23,16.49,16.49,16.16,12.492576,2415600,,2004-03-23,76.650002,76.650002,75.650002,8.12474,11292800
2004-03-22,1109.780029,1109.780029,1089.540039,1095.400024,1452300000,,2004-03-22,91.269997,91.480003,90.279999,91.019997,6223500,,,,,,,,,2004-03-22,91.269997,91.480003,90.279999,70.682196,6223500,,2004-03-22,16.9,16.9,16.43,12.716208,1668500,,2004-03-22,78.559998,78.559998,75.980003,8.154555,10908000
2004-03-19,1122.319946,1122.719971,1109.689941,1109.780029,1457400000,,2004-03-19,92.860001,92.970001,91.510002,91.620003,7058700,,,,,,,,,2004-03-19,92.860001,92.970001,91.510002,71.148135,7058700,,2004-03-19,16.84,17.1,16.84,13.032378,3966500,,2004-03-19,76.650002,77.5,75.519997,8.185436,20111200
2004-03-18,1123.75,1125.5,1113.25,1122.319946,1369200000,,2004-03-18,93.050003,93.18,91.900002,92.849998,4605200,,,,,,,,,2004-03-18,93.050003,93.18,91.900002,72.103297,4605200,,2004-03-18,16.879999,17.01,16.77,13.055513,2360700,,2004-03-18,76.199997,76.870003,75.510002,8.180111,14826400
2004-03-17,1110.699951,1125.76001,1110.699951,1123.75,1490100000,,2004-03-17,92.57,93.790001,92.449997,93.389999,4663000,,,,,,,,,2004-03-17,92.57,93.790001,92.449997,72.522638,4663000,,2004-03-17,16.799999,16.969999,16.65,13.070936,4672100,,2004-03-17,75.25,76.480003,75,8.108767,11176800
2004-03-16,1104.48999,1113.76001,1102.609985,1110.699951,1500700000,,2004-03-16,92.400002,92.699997,91.419998,92.449997,4627600,,,,,,,,,2004-03-16,92.400002,92.699997,91.419998,71.792673,4627600,,2004-03-16,16.58,16.879999,16.459999,12.955263,3128800,,2004-03-16,74.849998,75.389999,74.75,7.998024,9628800
2004-03-15,1120.569946,1120.569946,1103.359985,1104.48999,1600600000,,2004-03-15,92.599998,92.690002,90.879997,91.82,6523000,,,,,,,,,2004-03-15,92.599998,92.690002,90.879997,71.303444,6523000,,2004-03-15,16.5,16.629999,16.309999,12.639093,2313400,,2004-03-15,74.82,74.949997,74.110001,7.92242,12434400
2004-03-12,1106.780029,1120.630005,1106.780029,1120.569946,1388500000,,2004-03-12,92,93.379997,91.68,93.300003,6290600,,,,,,,,,2004-03-12,92,93.379997,91.68,72.452751,6290600,,2004-03-12,16.35,16.74,16.32,12.7779,3007200,,2004-03-12,74.75,75.370003,74.150002,7.965014,11013600
2004-03-11,1123.890015,1125.959961,1105.869995,1106.780029,1889900000,,2004-03-11,92,92.980003,91.150002,91.209999,8560800,,,,,,,,,2004-03-11,92,92.980003,91.150002,70.829744,8560800,,2004-03-11,16.32,16.41,16.1,12.454018,3084400,,2004-03-11,76.199997,76.379997,74.599998,7.952235,10915200
2004-03-10,1140.579956,1141.449951,1122.530029,1123.890015,1648400000,,2004-03-10,94.379997,94.739998,92.68,93.059998,6536300,,,,,,,,,2004-03-10,94.379997,94.739998,92.68,72.266373,6536300,,2004-03-10,16.9,17.41,16.370001,12.662228,2654000,,2004-03-10,77.099998,77.910004,76.599998,8.151361,13277600
2004-03-09,1147.199951,1147.319946,1136.839966,1140.579956,1499400000,,2004-03-09,94.300003,95.279999,93.769997,94.529999,6390600,,,,,,,,,2004-03-09,94.300003,95.279999,93.769997,73.407912,6390600,,2004-03-09,16.84,16.860001,16.309999,12.808746,3267000,,2004-03-09,76.239998,77.07,75.699997,8.152424,36010400
2004-03-08,1156.859985,1159.939941,1146.969971,1147.199951,1254400000,,2004-03-08,96.489998,96.879997,94.589996,94.589996,5084200,,,,,,,,,2004-03-08,96.489998,96.879997,94.589996,73.454504,5084200,,2004-03-08,17.01,17.08,16.83,12.98611,1541700,,2004-03-08,74.699997,74.699997,74.300003,7.921655,9268800
2004-03-05,1154.869995,1163.22998,1148.77002,1156.859985,1398200000,,2004-03-05,95.949997,96.980003,95.559998,96.449997,3970900,,,,,,,,,2004-03-05,95.949997,96.980003,95.559998,74.8989,3970900,,2004-03-05,16.700001,17.129999,16.639999,13.155762,3502400,,2004-03-05,74.150002,74.949997,73.800003,7.957813,11669600
2004-03-04,1151.030029,1154.969971,1149.810059,1154.869995,1265800000,,2004-03-04,96.580002,96.919998,96.129997,96.389999,3547900,,,,,,,,,2004-03-04,96.580002,96.919998,96.129997,74.852309,3547900,,2004-03-04,17.35,17.43,17.209999,13.30228,1930300,,2004-03-04,73.720001,74.900002,73.650002,7.946115,7900000
2004-03-03,1149.099976,1152.439941,1143.780029,1151.030029,1334500000,,2004-03-03,96.57,96.889999,95.599998,96.839996,4806500,,,,,,,,,2004-03-03,96.57,96.889999,95.599998,75.201757,4806500,,2004-03-03,17.209999,17.48,17.209999,13.35626,1905200,,2004-03-03,73.760002,73.900002,72.220001,7.851467,16876000
2004-03-02,1155.969971,1156.540039,1147.310059,1149.099976,1476000000,,2004-03-02,97.599998,97.599998,96.620003,96.82,4976200,,,,,,,,,2004-03-02,97.599998,97.599998,96.620003,75.186228,4976200,,2004-03-02,17.33,17.42,17.200001,13.286857,1675400,,2004-03-02,73.529999,73.860001,73,7.854658,13160800
2004-03-01,1144.939941,1157.449951,1144.939941,1155.969971,1497100000,,2004-03-01,96.5,97.25,96.150002,97.040001,4454000,,,,,,,,,2004-03-01,96.5,97.25,96.150002,75.357072,4454000,,2004-03-01,17.25,17.52,17.200001,13.348548,2511600,,2004-03-01,73.699997,73.82,73.07,7.819563,11869600
2004-02-27,1145.800049,1151.680054,1141.800049,1144.939941,1540400000,,2004-02-27,96.800003,97.379997,96.099998,96.5,4715000,,,,,,,,,2004-02-27,96.800003,97.379997,96.099998,74.93773,4715000,,2004-02-27,16.5,17.389999,16.5,13.263723,2595900,,2004-02-27,73.900002,74.449997,73.25,7.789787,12992000
2004-02-26,1143.670044,1147.22998,1138.619995,1144.910034,1383900000,,2004-02-26,96.269997,97.260002,96.25,96.790001,3965700,,,,,,,,,2004-02-26,96.269997,97.260002,96.25,75.162932,3965700,,2004-02-26,17.040001,17.209999,16.84,13.2483,3346900,,2004-02-26,74.279999,74.279999,73.529999,7.858911,10952000
2004-02-25,1139.089966,1145.23999,1138.959961,1143.670044,1360700000,,2004-02-25,96.5,97.089996,96.230003,96.540001,3362500,,,,,,,,,2004-02-25,96.5,97.089996,96.230003,74.968793,3362500,,2004-02-25,17.030001,17.16,16.809999,13.14034,3702300,,2004-02-25,74.300003,74.580002,74.110001,7.908894,15819200
2004-02-24,1140.98999,1144.540039,1134.430054,1139.089966,1543600000,,2004-02-24,95.199997,97.459999,95.199997,96.790001,7008300,,,,,,,,,2004-02-24,95.199997,97.459999,95.199997,75.162932,7008300,,2004-02-24,17.440001,17.450001,16.950001,13.124916,3001800,,2004-02-24,72.5,74.599998,72.139999,7.897196,18504000
2004-02-23,1144.109985,1146.689941,1136.97998,1140.98999,1380400000,,2004-02-23,97.400002,97.510002,95.459999,95.959999,6629100,,,,,,,,,2004-02-23,97.400002,97.510002,95.459999,74.518389,6629100,,2004-02-23,17.32,17.469999,17.290001,13.441086,2593400,,2004-02-23,71.68,72.82,71.489998,7.720662,10428000
